EVTDESCA_spleasure13;It's growing faint so quickly, but you cannot deny the unique and sublime tone given to birds' notes. It might have been his last song, but you're brought to tears by that very perfection you helped him reach.;;;;;;;;;;;;;;
EVTOPTAspleasure13;It was... enchanting...;;;;;;;;;;;;;;
EVTDESCA_spleasure14;You start digging wounds all over your body to punish yourself, but as you go on, you start seeing the art of your work, the passion inside every cut. You quickly grab a mirror and start drawing red lines over your face, ecstatic at the sight of your coming masterpiece.;;;;;;;;;;;;;;
EVTOPTAspleasure14;Sublime!;;;;;;;;;;;;;;
EVTDESCA_spleasure15;Your scholarly studies give you plenty of time for peaceful contemplation and the enjoyment of solitude. All alone in the great library, you cannot fail to think of the books as little universes, hanging to your whims, depending on your care.;;;;;;;;;;;;;;
EVTOPTAspleasure15;A slight change here or there, and history itself is rewritten!;;;;;;;;;;;;;;
EVTOPTBspleasure15;Like the world, they could have little daemons roaming inside...;;;;;;;;;;;;;;
EVTOPTCspleasure15;They should always be preserved at their best.;;;;;;;;;;;;;;
EVTDESCA_spleasure16;You smirk, complimenting yourself on your work and passing to the next volume. So many great deeds were committed by your ancestors you didn't know about...;;;;;;;;;;;;;;
EVTOPTAspleasure16;It's like bending time itself!;;;;;;;;;;;;;;
EVTDESCA_spleasure17;Another little miniature is ready and you move to look a good spot for the next. They are so well hidden. The future generations will look at the marvels of these pages and ignore the obscenities laughing at them from the paper.;;;;;;;;;;;;;;
EVTOPTAspleasure17;It's so delightful!;;;;;;;;;;;;;;
EVTDESCA_spleasure18;Your days of quiet enjoyment seems to have come to an end. A young apprentice has come to the library to study. A pompous, nagging little brat, asking you for directions every hour, giving you sleazy looks every time he thinks you're not watching him.;;;;;;;;;;;;;;
EVTDESCB_spleasure18;Your days of quiet enjoyment seems to have come to an end. A young apprentice has come to the library to study. A pretentious, nagging little brat, asking you for directions every hour, outrageously flirting as if her very presence was a gift to you.;;;;;;;;;;;;;;
EVTOPTAspleasure18;It's a big and ancient library to get lost into...;;;;;;;;;;;;;;
EVTOPTBspleasure18;Let's see if the brat can really handle what it craves for...;;;;;;;;;;;;;;
EVTOPTCspleasure18;Walking close to the staircase, I see? Hmm...;;;;;;;;;;;;;;
EVTOPTDspleasure18;I'll just have to bear with it.;;;;;;;;;;;;;;
EVTDESCA_spleasure19;Who knows when the poor student is getting out of the old storage room. It's so dark and twisted, how could the brat even end there, you wonder? Here's to hoping the poor soul doesn't get eaten by rats. On the other hand, is muffled screams for help are so soothing...;;;;;;;;;;;;;;
EVTOPTAspleasure19;It feels like a lullaby.;;;;;;;;;;;;;;
EVTDESCA_spleasure20;It wasn't so bad. The boy turned out to be experienced at least in something. And going rough with him assured you some days of quiet in the future. You couldn't deny you enjoyed having the chance to choke the little brat, if only for a while.;;;;;;;;;;;;;;
EVTDESCB_spleasure20;It wasn't so bad. The girl turned out to be experienced at least in something. And going rough with her assured you some days of quiet in the future. You couldn't deny you enjoyed having the chance to choke the little brat, if only for a while.;;;;;;;;;;;;;;
EVTOPTAspleasure20;A teacher *should* spank their students from time to time...;;;;;;;;;;;;;;
EVTDESCA_spleasure21;It takes just one little trip. You have to bear the squealing voice of the annoying twerp only up to when the brat's head squashes on the floor below.;;;;;;;;;;;;;;
EVTOPTAspleasure21;What a beautiful silence. Poetic.;;;;;;;;;;;;;;
EVTDESCA_spleasure22;You were doing some testing for a new concoction in your laboratory, but something has gone wrong. The rat you used for your experiment has started to slowly and painfully choke after tasting the substance.;;;;;;;;;;;;;;
EVTOPTAspleasure22;This needs to be closely observed, yes...;;;;;;;;;;;;;;
EVTOPTBspleasure22;I'll check on it later, let's try something else first.;;;;;;;;;;;;;;
EVTOPTCspleasure22;Better to end the poor creature's suffering.;;;;;;;;;;;;;;
EVTDESCA_spleasure23;Despite your careful examination, you cannot find the source of the problem. You have to admit to yourself though, watching the creature gasping in its last breaths from above, like an impassible deity, filled you with a smug sense of satisfaction.;;;;;;;;;;;;;;
EVTOPTAspleasure23;It's just comes with the job.;;;;;;;;;;;;;;
EVTDESCA_spleasure24;When you return with a new mix, you find out the rat has not yet drawn his last breath. You have it ingest the new substance and, while the creature dies anyway, there's a series of fascinating side-effects accompanying his death.;;;;;;;;;;;;;;
EVTOPTAspleasure24;How interesting. I'll need another rat.;;;;;;;;;;;;;;
EVTDESCA_spleasure25;You really looked forward the visit of your distant colleague, you'd had a thrilling correspondence in the last months. Yet, now that you have him here, you are starting to seriously question your judgement. The short-sighted fool is dismissing many of your accomplishments, accusing you of using experiments just as a pretence to kill and torture your test subjects. He has even started to threaten you to call authorities to have you answer of some of these supposed transgressions.;;;;;;;;;;;;;;
EVTOPTAspleasure25;Your brain doesn't work. Let me check it.;;;;;;;;;;;;;;
EVTOPTBspleasure25;Allow me then to show you this great brew I tested on rats some time ago...;;;;;;;;;;;;;;
EVTOPTCspleasure25;Maybe he's right?;;;;;;;;;;;;;;
EVTDESCA_spleasure25005;Your colleague finally stops twitching. Another little sowing and he'll be free to go. Of course he was belittling you, the lymph determining his pride and envy were cluttering his brain, you had to remove an entire piece to cure him.;;;;;;;;;;;;;;
EVTOPTAspleasure25005;Ssshhh, it's all over now.;;;;;;;;;;;;;;
EVTDESCA_spleasure26;There's no real difference. Like the rat, the scholar can only look you from below now, in awe and terror, as he chokes on his own blood. The post-mortem reactions seems to be considerably different from your last tests with rats.;;;;;;;;;;;;;;
EVTOPTAspleasure26;I should try it with more people then...;;;;;;;;;;;;;;
EVTDESCA_spleasure27;Since your youth you've been admired for your intelligence. Yet, at the same time, when you've put it into practice, you've always had people complain and snort, opting for the most stupid of decisions. Like the minor noble in front of you right now, bragging about his mediocre accomplishments and calling your wisdom cowardice and self-entitlement. Why people gifted such as you should suffer idiots of that sort?;;;;;;;;;;;;;;
EVTOPTAspleasure27;If you so desire, I'll humiliate you right now in front of everyone.;;;;;;;;;;;;;;
EVTOPTBspleasure27;Speak on, I'll speak later, to the right people.;;;;;;;;;;;;;;
EVTOPTCspleasure27;If I answered in kind, I'll be as stupid as he is.;;;;;;;;;;;;;;
EVTDESCA_spleasure28;When you're finished with him, the courtier is so ashamed he cannot spit a word back. As if it wasn't enough recounting his many failings, you inflame the court against him and he's soon driven out by shouts and threats.;;;;;;;;;;;;;;
EVTOPTAspleasure28;See?;;;;;;;;;;;;;;
EVTDESCA_spleasure29;Seeing you not answering him, the courtier keeps on bragging, finally leaving the room when satisfied with his work. In a few days you send your people in the countryside, spreading enough vicious rumours to utterly destroy his reputation, while at the same time maintaining yours.;;;;;;;;;;;;;;
EVTOPTAspleasure29;That's where the genius lies.;;;;;;;;;;;;;;
EVTDESCA_spleasure30;The events at court in the last weeks still haunt you. The thrill, the satisfaction of having the entire court hanging from your lips, then pitted against that insufferable idiot... It wouldn't be bad to feel it again.;;;;;;;;;;;;;;
EVTOPTAspleasure30;There's plenty of fools, it's only a question of time.;;;;;;;;;;;;;;
EVTOPTCspleasure30;No, it's not warranted.;;;;;;;;;;;;;;
EVTDESCA_spleasure31;You are about to send another peasant off to his ironic and well fitted punishment, when one of your spies comes whispering into your ears the bragging courtier is dead by his own hand. He committed suicide to escape the shame.;;;;;;;;;;;;;;
EVTOPTAspleasure31;Ah! Thus proving once more what a fool he was!;;;;;;;;;;;;;;
EVTDESCA_spleasure32;You've always had a sweet tooth and enjoyed foods of all sorts, filling your belly with exotic delicacies gives you an indescribable sense of satisfaction. Yet many at court frown on your taste as inappropriate for an Elven noblewoman.;;;;;;;;;;;;;;
EVTDESCB_spleasure32;You've always had a sweet tooth and enjoyed foods of all sorts, filling your belly with exotic delicacies gives you an indescribable sense of satisfaction. Yet many at court frown on your taste as inappropriate for an Elven nobleman.;;;;;;;;;;;;;;
EVTDESCC_spleasure32;You've always exercised caution and moderation in your meals, as befitting for an Elven noblewoman, yet sometimes it's really hard to say no to some new delicacy, have your stomach growl and be content with roots and vegetables.;;;;;;;;;;;;;;
EVTDESCD_spleasure32;You've always exercised caution and moderation in your meals, as befitting for an Elven nobleman, yet sometimes it's really hard to say no to some new delicacy, have your stomach growl and be content with roots and vegetables.;;;;;;;;;;;;;;
EVTDESCE_spleasure32;Nobody can deny you enjoy a good celebration every once in a while. The thing is, as of late, nothing seems to excite you anymore. After years of experience, it seems you're out of ideas...;;;;;;;;;;;;;;
EVTOPTAspleasure32;They're wrong, I don't care!;;;;;;;;;;;;;;
EVTOPTBspleasure32;Maybe I could use a little moderation...;;;;;;;;;;;;;;
EVTOPTCspleasure32;A little indulgence won't hurt...;;;;;;;;;;;;;;
EVTOPTDspleasure32;No, I'm committed.;;;;;;;;;;;;;;
EVTOPTEspleasure32;Or maybe not... Just need to dig *deeper*...;;;;;;;;;;;;;;
EVTOPTFspleasure32;Well, that happens when you live for centuries...;;;;;;;;;;;;;;
EVTDESCA_spleasure33;Why did you even doubt yourself? This is the way you like spending your life. Why negate some simple pleasure to try and reach the unattainable ideal of Elven beauty?;;;;;;;;;;;;;;
EVTOPTAspleasure33;They are just bones wrapped in judgemental skin.;;;;;;;;;;;;;;
EVTDESCA_spleasure34;Having to let yourself go for a while was nice and all, but now you worry if you're not overdoing with all the large meals.;;;;;;;;;;;;;;
EVTOPTAspleasure34;Just one more snack...;;;;;;;;;;;;;;
EVTDESCA_spleasure35;Your wild feast seems a success, there's all sort of grotesque entertainment going on, things to make an Asur blush. You're having the time of your life, when some stupid page has the gall to voice his absolute repulsion for the whole spectacle, calling your guests weakling sycophants and you a depraved vixen with no shame, as if being the only one in the room to be still dressed gave him more nobility than the one in your blood.;;;;;;;;;;;;;;
EVTDESCB_spleasure35;Your wild feast seems a success, there's all sort of grotesque entertainment going on, things to make an Asur blush. You're having the time of your life, when some stupid page has the gall to voice his absolute repulsion for the whole spectacle, calling your guests weakling sycophants and you a libidinous pervert with no shame, as if being the only one in the room to be still dressed gave him more nobility than the one in your blood.;;;;;;;;;;;;;;
EVTOPTAspleasure35;Pile on him! Pile on him!;;;;;;;;;;;;;;
EVTOPTBspleasure35;Maybe we've gone a tiny winy too far...;;;;;;;;;;;;;;
EVTDESCA_spleasure36;When you wake up in the morning in the garden, naked and wrapped around in a fur cloak by the statue of an Elven God-like, you can barely remember what exactly happened the night before. One thing was clear: it was awesome.;;;;;;;;;;;;;;
EVTOPTAspleasure36;And whatever happened to that servant?;;;;;;;;;;;;;;
EVTDESCA_spleasure37;Ignoring the courtiers' prattling seemed to quell your conscience for some time, yet now you are starting to notice how less and less dresses fit you and how tiring moving has become. You can barely fit your behind on the throne any more.;;;;;;;;;;;;;;
EVTOPTAspleasure37;I don't mind, it's all so good!;;;;;;;;;;;;;;
EVTOPTBspleasure37;What am I becoming? Enough of this!;;;;;;;;;;;;;;
EVTDESCA_spleasure38;Why others even care so much? Should you starve yourself like a peasant? They're only envious of you, that's all, they know what they're missing out. Maybe you should show them, some time...;;;;;;;;;;;;;;
EVTOPTAspleasure38;Why not?;;;;;;;;;;;;;;
EVTDESCA_spleasure39;The Gods teach moderation and abstinence, but you've always had trouble with it. Is it so wrong to lay down for a while and enjoy a good glass of wine with some friends? Or a barrel of mead?;;;;;;;;;;;;;;
EVTDESCB_spleasure39;Khaine is not soft on weakness, but you've always had trouble with it. Is it so wrong to lay down for a while and enjoy a good glass of wine with some friends? Or a barrel of mead?;;;;;;;;;;;;;;
EVTDESCC_spleasure39;You've always followed the austere dictates of the Gods, always kept your mind clear to better fight corruption and Chaos. Yet, sometimes you envy the simple joys of inebriation and carousing. Would it be so wrong to give into it once in a while?;;;;;;;;;;;;;;
EVTDESCD_spleasure39;You've never let your guard down and kept your mind clear and sharp to fight your enemies. Yet, sometimes you envy the simple joys of inebriation and carousing. Would it be so wrong to give into it once in a while?;;;;;;;;;;;;;;
EVTDESCE_spleasure39;Nobody can deny you enjoy a good celebration every once in a while. The thing is, as of late, nothing seems to excite you anymore. After years of experience, it seems you're out of ideas...;;;;;;;;;;;;;;
EVTOPTAspleasure39;I'll drink to that.;;;;;;;;;;;;;;
EVTOPTBspleasure39;Maybe I should spend more time sober...;;;;;;;;;;;;;;
EVTOPTCspleasure39;I little sip won't really hurt...;;;;;;;;;;;;;;
EVTOPTDspleasure39;Doesn't matter. Can't afford to risk.;;;;;;;;;;;;;;
EVTOPTEspleasure39;Or maybe not... Just need to dig *deeper*...;;;;;;;;;;;;;;
EVTOPTFspleasure39;Well, that happens when you live for centuries...;;;;;;;;;;;;;;
EVTDESCA_spleasure40;Why worry about the Gods? Surely they drink too from time to time. You remember seeing a statue of one holding a bottle. Or did you put it there one of your nights out? The memory is blurry right now...;;;;;;;;;;;;;;
EVTOPTAspleasure40;If it fitted, it means *he* wanted it!;;;;;;;;;;;;;;
